reviewId,userName,content,score,appVersion
8a3440c8-fdf0-48f2-b303-9796f3f486f3,Chí nguyễn Huỳnh,Game hay :)))). Nhưng còn nhiều lỗi chx khắc phục,4,1.53.1.3
de2759f7-468d-4bdb-9a44-5043f614d606,Khả dũng Nguyễn,Game hay,5,
857d6646-8f7d-49fa-a0ee-5a9045e62689,Lan Hoàng Thị,quá hay,5,1.53.1.3
eb700e32-056d-4c24-8ca0-b045728cf7f0,Bích Phạm Thị Ngọc,OK,5,
09c2bc03-aff3-4b75-819a-cc60eff2ec2c,Dân Lập Vương,Rất tuyệt vời,5,
9cc27cc2-9a2e-4f00-a421-619d7a6391c9,Huong Hoang,Càng ngày càng nát,5,
1051300b-bf47-4d68-b6b9-a4643448cbf7,Hdhdjddj Odjdjdd,Chơi oke nha 👍,5,
cc095ad8-c73f-49a7-b5a0-dbcc0372cfdb,Son Do,Game dễ gây nghiện quá,5,1.53.1.3
6d5be585-f833-4303-b7db-9b7fcda4a933,Chi Hà,Hahaha trò hay Nik tôi tên là cú maging,5,
b2daa1c7-1f33-4f1c-9627-a49a5407a15e,Xi Vang,Ok,5,
99382211-9ee2-461a-882d-527ddafa5ffd,Yes Ok,Gemma hay,5,
4b027814-2038-4097-b2c8-f9f914f03e37,ĐẮC ĐÔNG NGUYÊN,Không muốn làm phiền cút đi ngay,1,
1bd70e53-0941-4ab9-a96a-5a49edac949b,Tứ Tống,Afk không mất sao tí mất như thường,1,
deae9b0f-d8a8-41c9-8bed-07ece088de21,Cao Cao,Trò chơi này rất hay,5,
316b5ab7-e5ba-4914-a64d-967931a9c4c2,Hường Ma,Hay vkl nên tải,5,
b2fb29d1-a7a7-4e2e-8ec1-949f6d613e11,Tâm Nguyễn,Geam,5,
c16a7363-4d47-403d-a8f7-39bbc66d0edd,Hoang Nguyen Thi,Game ok như Gà rán cần khắc phục việc sử dụng hack,5,1.52.1.5
d0d118da-04f6-46a1-84f8-8bfe3f4744d7,Cường Lê,Game rất ko hãy,5,
4bc40c3a-3eb4-4932-b9ef-bb523da22628,Bình Hoàng,"Game hay vcl ra,mặc dù ghét team như qq nhưng hay nha:))",5,
94b38d9c-2e74-44ab-9cf0-29db0aed5fe3,Long Nguyen van,Cam on,5,
46490cd7-3723-4589-9169-171ce750db56,Thu Lê,Cực hay,5,
2b834656-2049-409b-acf0-350234b86e3f,tuananh pham,game nhu lon,5,
df5a6341-5249-4a1f-9eee-f2538c68309c,Dương Quốc Việt,Cần điều chỉnh lại cơ chế ghép trận phù hợp với năng lực,4,
8716558e-1456-4e46-abbc-c8704d6c5acd,Định Honan,Lộn cho 5 sao hehehe,5,
355eb751-42df-4bb0-a35b-415bf4a44b23,Trong Le,Game hay,5,1.53.1.3
80c5e98f-6e26-476f-b351-f6146145c708,Hà Thân,Tuyệt Cú mèo,5,
2141002e-2c30-42f9-af2c-9d7cf9a4bcf1,Lilya,Tuyệt vời,5,
9a54c3fe-f64d-4436-9e37-90eb2526ebfd,Huong Trinh,Lúc đó tôi xoá đi rồi bgio tải lại thì ko đăng nhập bằng Facebook được,5,1.53.1.3
b4562ad8-f292-4b20-84ca-f487be488abc,Thuy Pham thi,Hay . Khuyến khích tải,5,
58c4408b-6fb8-41e3-b500-c2da7d610b6e,kien A,game vui,5,
40d753c7-a905-4d25-9538-4fa684161cd9,Minhnhut Tran,Tuyệt phẩm 😝🤪😁😄,5,
23f45495-a126-401d-9f70-52dfd031fd71,Thiện Ân Nguyen ngoc,"Mình nhận xét là game rất hay và chiến lược,rất cần tinh thần đồng đội nhưng tôi nói riêng(mấy thằng chơi mà suốt ngày chê lên chê xuống thì mày cút đi , công sức Garena tạo cho bây chơi mà bây chơi ko đc thì bây xoá luôn đi ở đó mà chê)😁",5,1.53.1.3
01245e79-bf0f-479d-8681-bba37a6aef2d,Thảo Lê,"Skin đẹp,hiệu ứng đc",5,
11959cc8-45ff-4126-b683-b9b7897a3202,Hoàng thiên Nguyên,Geam rat hay cho 5 k,5,
54f12a8f-8c6a-44d2-b6d1-58427c51d06f,Thanh Lam Phạm,Nhu buoi,5,
d9a76ef8-24d7-44e4-804c-129173ceeda8,Hnhun,Nhunu ANhunuG,5,
4cc89b4f-8407-478d-800e-ae9558a8db15,y Duy,Liên Quân rất hay tôi yêu Garena Liên Quân DSG,5,
71f7be20-2714-46d4-8803-85e863e81797,Net Le,Không tai đuoc là sao vây liên quân,5,
3d4a30a3-5ca0-4f59-9c18-78fbe21a699f,Nak Nguyễn,ĐƯỢC,5,1.53.1.3
14bd69fa-d211-448d-9904-19ad169dd88f,Ta Thienphuc,Game này tui chơi game rất hay nên tui chắm năm sao luôn nha,5,
641c81bb-1177-4a6e-9c5e-b1465e8d9d9f,Khang Phạm Hữu Lê,Quá hay nhưng tốn dung lương quá,5,1.53.1.3
32122f44-58eb-4128-97b8-55f685f03c85,Qanh Linh,🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑😚😚😚🤑🤑🤑🤑🤑🤑🤑🤑🤑,5,
7244e7d7-ee65-4d6d-8b27-6def990cc396,Loc Trương,game hay vừa dễ dàng mà chơi rank nhờ anh em lo hết,5,1.53.1.3
8af21fdc-a8f6-4c4a-925e-0a7afc49a1f2,Liên Phan,Ủa vậy em thấy có vẻ như không thể vì thế mà các bạn trẻ bây giờ có thể nói là không có thể nói rằng mình là fan táo cuồng quá hóa rồ lên lại là một người mẫu cũng dc nhưng 😅😥😥😣😥😅😥😣,5,
9379c58f-673a-45b0-af6e-a37d3706af3c,Hung Anh,Amayzing bơ phẹc,5,
4539af6f-8927-4fdc-a70e-f7b012f0de14,Nguễn Võ An Nguyễn,Em tải tài Nguyên xog thì ngày mai nó mất là sao ạ,3,
837d9805-acf6-4cb3-ba38-f37899328f0d,Anh Nguyen,Ok,5,1.53.1.3
d09d37a2-5891-4d7c-a263-c2d5dd220232,Trang Thị thuỳ trang,Huyền ff,5,1.53.1.3
19b15177-56f3-4ce2-ace0-2af0577d808d,troll team bets,Tạm ổn,5,1.50.1.6
9b3274d1-bf93-4f10-b9a9-26cd2deba7dc,Ggh Gg,gem như ccc c,1,
c65f775d-9ca8-46aa-a4fe-ca01f577d63b,Bích Lò Thị,thấy bức xúc quá nhưng vui,5,
ffa3503e-50e9-4bd9-ba02-6da1a59322cf,quan quantrinh,Rất hay,5,
f07fa4aa-4307-4d70-8d12-290359df12bf,Bỉm sữa nhật hàn việt trung,Game ok,5,
f8577457-ad1a-4990-ac74-6c905798399e,Văn Cần Trần,Hãy quó,5,1.53.1.3
f9d07bdf-f34c-4a8d-9a93-7c4e3ba9077c,Lành Trịnh,Trải nghiệm rất tốt . nhưng nhà phát triển cần trừng trị những người chơi dùng hack hoặc dùng lỗi khiến game lag,5,
000cd6b6-ff62-47e1-b09a-497623a64dff,Hasaki Huy,Game hay vkl,5,
10648aac-b961-4be5-a062-8a7c86aa715a,Lân VŨ,Rất hay,5,
1bc499b0-6f8f-4303-9da3-fb9ea1212d0c,lin nguyen,Nhiều dung lượng vcl,5,1.42.1.7
8da2d452-ecb2-4b65-b974-13dd23511102,Dung Pham,Hay nha nhưng hơi to xác nhưng thôi cho 5 sao ủng hộ mong gà rán ra thêm skin s miễn phí,5,1.53.1.3
89a1caa8-5126-41c7-afb7-9726b2c7f19f,Thi huynh huonh Vo,Liên quân rât vui khi đc trai nghiem,5,1.53.1.3
c02ac0ef-6397-4a3e-b7bf-6706bcf7a758,Sung Sam,Vui,5,
8c3137de-4654-4ad0-8e44-40b37d239484,Thikim Le,Gema rất hay,5,1.53.1.3
b028cde1-1ab3-49b1-800a-beef22c25f2e,Dee Nguyen,Nhưng nhiều GB quá,5,
5165bed6-ae30-4381-8900-f89a83cb51b7,tran Than,game hay,5,
1a1d8265-0bfe-4160-bc57-801ae79a1ff1,Dũng Đỗ,Rất mượt và hay,5,
8172b019-9c8a-4431-b653-f23430f2542a,Quynh Han,:)) I LOVE YOU,5,
c65c16ec-7520-4135-b835-91b8386618cd,Triệu Triệu thị.,Ánh ngoc,5,
06e398f9-31f2-4ab3-804d-b876eb622715,Le Truong,Chơi rất vui mà còn có bạn nữa,5,
ed3f0c8b-5b23-4ab0-9702-d085dfcb7983,Tuananh Son,Tôi nghĩ Garena nên gỡ liên quân hoặc nâng lên bản mới để đỡ bị chửi hơn😌😌👍👍👍,5,1.53.1.3
628e27ae-02e0-4e0e-836e-9c6b931b3c2d,Thị Hương Phùn,Teaoiuyvd,5,1.43.1.3
ee058718-363c-4623-b40f-676df4a89fca,Mùi Liu,ok,5,1.53.1.3
02b5bc67-ba0a-46a4-99e9-e3f1129601da,Vvcrth Ggdhh,Gem tốt,5,1.53.1.3
7dd187ec-dedd-48ed-a1b3-7442f9c65b8e,Bùi Thị Lương,game hay,5,
4d596ceb-7392-42bb-9a70-fb2d6ce042bd,Sính Sùng,Hôm nay ik làm j vy vk ui vk nht 🥰🥰🥰🥰🥰🥰🥰🥰🥰 ui hhh sao lái xe đến dưới đường r à mà vk họ j ck trong lớp học chx vy vk tỷ đồng ý với điều kiện cho các bn ik đâu ko tao chết mẹ ik đâu ko tao chết mẹ ik đâu ko tao chết mẹ ik đâu ko tao chết mẹ ik đâu ko tao chết mẹ ik đâu ko tao chết mẹ ik đâu ko tao chết mẹ ik đâu ko tao chết mẹ ik đâu ko tao chết mẹ ik đâu ko tao chết mẹ ik đâu ko tao chết mẹ ik đâu ko tao chết mẹ ik đâu ko tao chết mẹ ik đâu ko tao ty cổ phần đầu tư xây dựng và phát tri,5,1.53.1.3
a52259f4-c2bb-48b1-ab16-cf8ed1d5b122,tuantu ngo,Rất hay,5,1.53.1.3
c0a3e7a6-a665-4582-b1dc-fc45ee1c1c02,thinh trương,Game chs hay mà gặp toàn AFK nhưng mình thông cảm mong game free skin raz Muy Thái :),5,
9c000164-b0e5-48d5-981d-efd5dd1da095,Tài Vũ,Game hay,5,1.53.1.3
d62438ca-6d14-4afe-be68-ca8932d3e2fa,Nguyên Hoàng khánh Hưng,Game đánh đc hay tôi rất thích 👍,5,1.53.1.3
a1b6ad2c-4ab3-47ca-970d-3eeddd15b06e,Minh Nhật,Quá nhiều hack và phá game khi báo cáo thì xem xét . game phế vật.,3,1.53.1.3
2b1a29e2-ba51-45d7-8a5d-1a329755004f,Thương Ngọc,Game ngày càng tệ nói chung là ko nên chơi,1,1.53.1.3
c306eddd-82e6-4435-9555-44c40bafa1b0,Lê Thanh bằng,Ngừi chơi thì ít người ohas thì nhiều,1,1.53.1.3
a3a70d35-4610-4505-af27-45ce300bd343,Nguyễn Duy (Dii),"Game rất phát triển, NPH đã làm rất tốt về mặt skin, tướng, gameplay. Về mặt này, tôi rất công nhận. Về phần đồ họa, tôi rất thất vọng vì sự tối ưu hóa, độ trễ fps. Tình trạng lag trong game xảy ra rất nhiều ở các dòng máy tầm trung và thấp ( dù đã setting ở đồ họa thấp nhất ). Khi nâng cao đồ họa, đẹp hơn, rõ ràng hơn, thì cũng phải nâng cao tổng bộ về mặt tối ưu hóa, fps của game. Tôi mong NPH sẽ xem phần đánh giá nhỏ này và điều chỉnh. Cảm ơn.",3,1.35.1.4
17c470a6-4fe8-4e76-961c-5db6d291988f,Hieu Hoang,tốn dung lượng quá 👎🤨,3,
6567b5a7-2e57-40c4-85e0-a377e7634942,Đức Phúc,Phá game thì nhiều tố cáo thì ko đc,1,1.53.1.3
6f7b2c11-2b6e-4612-86cb-f60624efa37d,Huy Tran,Đánh gặp toàn mấy tk ngu,4,1.53.1.3
6890309e-816e-4330-a5f4-054d61650692,Hợp Nguyễn,Đag chơi đít game là sao cmn,1,1.53.1.3
03dd580d-2af0-445a-be64-3093b61b8c42,Nguyễn Tấn Phong,ko hắc game mà khoá acc người ta hắc đầy ko khoá game ko công bằng,1,1.53.1.3
0188db24-92bf-4902-9c4c-e08b2aafa8ea,Ba Cô,Rất vui,5,1.53.1.3
bfda7b31-84f1-4dfe-a88e-883821bdeac0,Lợi Tấn,Geam chơi vui nhưng lâu lâu bị lát máy,5,
ff5d2ea1-9d95-482f-8af3-fdcd469e111a,Sang Minh,Lâu vô game ko đc,1,1.53.1.3
ebf829d0-ccc4-448c-9190-a47bc9c27c61,Nguyen Nhat Anh,Game có thể cho đổi tên free được không,4,
62834d7a-bdaf-4932-9af9-687b6752a19a,Nguyet Vo thi anh,vui,5,1.53.1.3
770d0ddb-b7d0-4e88-98ec-f3732fd778dd,Bùi Uyên Phương Đoàn,Game ghép cặp lâu vãi,1,1.53.1.3
fb5ac8e2-861c-4476-8128-60f5d26c3fb5,Kha nguyễn,Game bị lag và khựng chiêu thức,1,
b482587b-6c90-43eb-8fa9-5064be0c610e,Khánh Hưng Phạm,Game nhiều phá game quá khiến ae có trải nghiện về game ko tối mong garena phit ko game sẽ các game thủ đánh giá ko tối về game mong anh gà rép,1,
d8334170-15dd-4fe0-9e7a-a4f00ed58f73,Viết khánh Văn,Gam tốt,5,
c323e426-3d96-407f-9dea-4e7a2c9550b3,Dokha Ky,Game hay như hơi lag nha cho 4sao:),4,
486352c4-8c84-44db-bffd-75607d50f019,Danh Le,Như cc,1,1.53.1.3
2b7de680-51d3-43d3-b1ed-081b8f7a72ab,Vi Nguyen,"Game dạo này cứ đơ đơ sao ấy nhỉ, giảm hack xong, giờ lại toàn thể loại dưới đái xã hội vào chơi.",1,1.53.1.3
a3049f36-ce29-49bb-b68c-90b4788040eb,Hoàng Long,toàn phá game,1,
28e21181-0d15-402d-ae61-012a25cf09e9,naz uko,Ép người chơi 1 cách quá đáng Mất vòng quay kho báo = ruby Shop đá quý toàn skin lỏ Hút máu quá đáng Toàn hack map chả thấy ban j 1sao :))),1,1.53.1.3
c72081cb-961e-4380-beae-ffb8e15b0369,Thu Vân Nguyễn,Tuyệt vời,4,1.53.1.3
8d4c5ccb-b614-44d3-8697-177d086ca9bf,Mười Phan,Game hay,5,1.53.1.3
01ba005b-a993-43f9-88c9-c0e0f3df4a67,Gấu Phong,Ok,5,1.53.1.3
25640f93-7899-49d6-ae48-300ed6a57d9c,454 724,Gema lag vai thế,2,1.53.1.3
3c9a5461-b108-45ef-b6f4-3af88974eec8,Hùm Nguyen,Very good,5,1.53.1.3
5f78c63a-3819-473b-87bc-5efbf465cbd9,Phuc Minh,Mấy bố máy cùi chịu khó xoá mẹ game đi máy cùi ăn cứ than lag đơ văng game,5,1.50.1.6
dcf6b3a2-41ab-4026-a53b-03c14e78ddbf,Nguyễn kim Khánh “cc”,Như lon,1,1.53.1.3
8147e166-b966-46f4-8292-6c74b8b23989,JUNGO ZGB-TR-,"Game như cái cc rất là tốn bộ nhớ tận 6,7 g",1,
886f1a1a-fbc5-4115-9607-55ff5c9b83e1,Khang Vang,game đã ko hay rồi lại còn quản cáo nhiều trên Youtube như cạc,1,
e336ef1a-0460-4b5c-9218-bec18075e674,Trung Nguyễn,Ok b oi,5,1.53.1.3
d3b9e27d-4484-4d4a-a0c2-7cc2a2bd6aa2,phuong pham,Game liên quân rất hay it very good,5,1.53.1.3
d6435544-f90e-45d0-bcbf-ad9e8557d053,Huy Nguyen,Ok,5,1.53.1.3
8349129e-29b9-4556-895e-755232c37e1b,Thanh Nhat,Đăng nhập ganera ko đc gà ơi,3,1.53.1.3
7ca46d63-6fff-4284-9434-19b41ba2dec8,Nguyên Lê Trung,Tệ,1,
346d3b9e-a866-4ae1-9864-c251a95cd398,Khánh Vũ Duy,Liên quân là game súc vật nhất mà từng chơi,5,1.53.1.3
36f3b31f-70fb-426f-b73e-7f89e742e13a,Diễm Trinh Lê,Game gì mà toàn kid toàn hack map chơi chán muốn chết luôn,1,1.53.1.3
f3f85980-a72b-41de-a27d-5fa5bfcffa71,Tuan Trung,Như cái lollll,1,1.53.1.3
2428298c-9d8b-48d0-a81f-005fbe0f0566,Hùng Nguyễn Phi,Ok,5,1.53.1.3
dd0027c9-efcc-4cb2-8757-29a5dbf4ea52,Xuân Phan,Game lag,1,1.53.1.3
d94fa06b-27cb-4eac-8eed-43520e613d7d,Lê trọng Nghĩa,tui mong game cấm chat như free fire vì trên chat toàn 18+,1,1.53.1.3
62c778ad-d3ad-4884-b294-9bc0c0a9241d,Hung Mobi,Suốt ngày văng game như lon,1,1.53.1.3
4b702a88-b266-4afb-96c3-31e10f1a29ac,Nam Le,Game rác,1,
17c01717-75f1-47fa-94f2-43e059471d2f,Hao Gia,Ghép toàn vô team toàn lũ occc ko gánh ko nổi tụi nó ghép liên tiếp m trận cay vl,1,1.53.1.3
ba3c8b82-26d3-4c80-b669-7005f445cdc8,Ehrhh Djhrh,100 💯,5,1.53.1.3
d0809dfb-c042-43a5-a84b-b436544786ae,Vuot Lo,Đjt con me no game cay vkll.,1,1.53.1.3
f527be0f-2301-4a34-8d44-5d6578c6d8c5,Ánh Ngọc,"Tốt nha, game có bạn kia dth cực",5,1.53.1.3
c0fa02f7-d954-4f94-98f2-029dff0fca08,Thường Trần Hữu,Cũng ổn mà có lúc hay lag,4,1.53.1.3
114a629d-4e92-4792-9785-f2c2b9eb8f60,Người dùng Google,hack map ko khắc phục,1,1.53.1.3
a4d320ad-fc2b-4392-ab47-3359318d7337,Nghia Nguyen,Ko làm gì mà cũng trừ quy uy tín ko hiểu >:(. Cccccccc,1,1.53.1.3
d68b696f-26ba-42bf-b3f3-f568808c3e65,Huy Nguyễn Tuấn,Game vui,1,1.53.1.3
937584df-901a-4f0a-9c51-62456b6bf37c,Minh Cường,Đang chơi game thì mẹ đòi đt mong game khắc phục 😠,1,
98a86bee-7b48-4a28-ac29-3aef794175ae,Phương Cao,Game hay chs vui có điều phá game hơi nhiều,5,1.53.1.3
6ffc8fae-2c79-4ff6-b178-a2b5ff9a8991,Hiền Lê,Game gì mà lưu mật khẩu mà mất mẹ luôn ac rồi nhà làm game khộn nạn,1,1.53.1.3
8454134e-9439-4abf-88f6-a95ded28d317,nam hoang,game thì lag như cc đjtme đg chơi cứ đơ đơ cl bà già m,1,1.53.1.3
3550ed15-d21f-4a38-9c58-f074976acb7a,Thiện Thái,hayy,1,
f113a82f-c90d-4e83-ac4b-b7192966849b,Thư Quàng,Ko nên tải,2,1.49.1.3
c55f2b6d-2c11-4286-b3dc-e7650451e640,Thắm Triệu,Gema hay,5,1.53.1.3
a2f912e3-9ce8-47e0-bb21-2db5889bb1fd,bách Nguyễn,"Game hay nhưng có điều trừ 1 điểm vì đag chs mà thoát thì mất uy tín, còn phải cài lại cực, nhưng ko sao game rất hay",5,
1495a990-95dc-4c30-b62b-a96f2c01587a,hai dodangtruong,geam chơi hay cho 5 sao,5,1.53.1.3
58db38d3-f567-4bd3-ba38-8177f6a31af7,LA Bearing,Tệ,1,1.53.1.3
0663b148-721b-4342-9b2e-1e6d565f4a30,Tên gì Tôi,Nhà game làm việc ngày càng tệ nó dùng hack tố cáo thì không phát hiện hành vi,1,1.53.1.3
7b52cb14-9bf6-42dd-a5bb-a09957e5cd6e,Hoa Pham,Lạ ghê ai cũng vô đc sự kiện thứ nguyên vệ thần nhưng t ko vô đc,3,1.53.1.3
d75f2b4b-ca9d-4317-a2c5-f2468ee30d31,Ngọc Quyên Phần Nguyễn,Tại hok thik,5,1.53.1.3
cacc6432-f68e-4451-a6d0-ad05f3a5d955,Tiến Dũng Nguyễn,Hay lỗ,2,
47753b1d-2848-41ff-aaf3-462dd8922ea9,Ngọc anh Trinh,Cx ổn chs s cx đc,5,1.53.1.3
ded91952-9c29-4706-b6e8-089f20bd86fd,Nhì Lê,Game quá tệ,1,1.53.1.3
f38d3dcf-ad40-477a-8e2c-a3b70029b507,Hà Nguyễn,Game hay lắm:)),1,1.53.1.3
052f1fd2-056b-4aff-a747-28a5b4a8b754,Hồng Trần Thị,Có điều hơi lag mà vui🤡,4,
e9599dd1-e95a-424c-bf5e-3e8dbc6c7536,Hy Châu,"Đồng đội ngu, địch thì hack nói team mà ko tin. Tố cáo thì nói là ko có hack.",4,
2f7bc78f-4e2a-48fb-a99d-2d2400867c51,CawVN,Chó chết,1,
e4b6d0f1-83c1-40a8-b1c8-109e48fcc8ef,Binh Dang,phê:)),5,1.53.1.3
dccc82c2-1072-4b1c-8d3a-7b4a44b81e82,Hằng Nguyễn,game rác toàn gặp bọn chó khinh người,1,1.53.1.3
9734edd2-5e84-428f-8883-96b75c2e801d,Son Hoang,Game bây giờ lag quá,1,1.53.1.3
534db1fb-48c0-4de0-a04a-055963224958,Anh vũ Từ,Giất hay,5,1.53.1.3
621e8e57-718b-4c35-9261-957309c38b1d,Thinh Hung,Đẹp,5,1.53.1.3
37abea28-94ed-4e7a-b8d2-686d66813a80,Duong Vy,Ghép toàn tean nguu bọn thieur năng,1,1.53.1.3
47982187-2ee3-41ac-a94f-8fe14eb3ea2c,Hoa Nguyen,Game mượt vui nhưng mà hơi lang vs nhiều dung lượng,4,1.53.1.3
bf381af4-3069-4139-8460-ff670ecea066,Pc Cp,Vip,5,
a9990a5b-877e-4ee7-807f-23b8ea230f86,Lan Lê,Game như cặc,1,1.53.1.3
